7,Ahom Dynasty,Rang Ghar is considered one of the oldest:",Sports stadiums,Fortresses,Temples,Palaces,Sports stadiums
8,Ahom Dynasty,True or False: Talatal Ghar has underground tunnels.,True,False,, ,True
9,Ahom Dynasty,Kareng Ghar is also known for its:,Architectural style,Fortification,Murals,Temple carvings,Architectural style
10,Sivasagar Tank & Temples,Sivasagar Tank is associated with which famous temple?,Shiva Dol,Kamakhya,Hayagriva Madhava,Umananda,Shiva Dol
11,Sivasagar Tank & Temples,True or False: Sivasagar Tank was built during the reign of Ahom kings.,True,False,, ,True
12,Sivasagar Tank & Temples,Hayagriva Madhava Temple is dedicated to:,Lord Vishnu,Lord Shiva,Lord Krishna,Lord Ganesha,Lord Vishnu
13,Sivasagar Tank & Temples,Kamakhya Temple is a famous center of which religious tradition?,Shakti Peeths,Buddhism,Hindu Shaiva,Vaishnavism,Shakti Peeths
14,Sivasagar Tank & Temples,Umananda Temple is located on which island?,Umananda Island,Majuli Island,Charaideo Island,Kamakhya Island,Umananda Island
15,Sivasagar Tank & Temples,Navagraha Temple is dedicated to:,Nine planetary deities,Shiva,Lord Vishnu,Lord Krishna,Nine planetary deities
16,Sivasagar Tank & Temples,Sukreswar Temple is dedicated to which deity?,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Ganesh,Lord Shiva
17,Archaeological Sites,Da Parbatia Temple Ruins are located in which district?,Sivasagar,Guwahati,Barpeta,Kamrup,Sivasagar
18,Archaeological Sites,True or False: Da Parbatia Temple Ruins are the oldest temple ruins in Assam.,True,False,, ,True
19,Archaeological Sites,Bamuni Hills Ruins belong to which era?,Ancient Ahom,Medieval,Modern,Colonial,Ancient Ahom
20,Archaeological Sites,Charaideo Maidams were used for:,Burial of Ahom kings,Temple rituals,Forts,Palaces,Burial of Ahom kings
21,Archaeological Sites,True or False: Charaideo Maidams are UNESCO World Heritage tentative sites.,True,False,, ,True
22,Historic Structures,Saraighat Bridge Memorial commemorates:,Battle of Saraighat,Ahom kings,Construction of bridge,Colonial rule,Battle of Saraighat
23,Historic Structures,Dighali Pukhuri is a historic:,Tank,Pond,River,Fort,Tank
24,Historic Structures,Guwahati War Cemetery commemorates soldiers from:,World War II,Ahom dynasty,Mughal era,Colonial India,World War II
25,Other Cultural Heritage,Srimanta Sankardev Kalakshetra is dedicated to:,Art,Culture and Religion,Education,Science,Art, Culture and Religion
26,Other Cultural Heritage,Hajo Powa Mecca is a site associated with:,Islamic heritage,Hindu pilgrimage,Buddhist site,Christian heritage,Islamic heritage
27,Ahom Dynasty,Rang Ghar is constructed mainly from:,Bricks,Wood,Stone,Marble,Bricks
28,Ahom Dynasty,True or False: Talatal Ghar has a three-storey roof.,True,False,, ,False
29,Ahom Dynasty,Kareng Ghar was built by which Ahom king?,Swargadeo Rudra Singha,Swargadeo Pratap Singha,Swargadeo Sukaphaa,Swargadeo Gadadhar Singha,Swargadeo Rudra Singha
30,Sivasagar Tank & Temples,True or False: Kamakhya Temple is a major Shakti Peeth attracting pilgrims from all over India.,True,False,, ,True
31,Sivasagar Tank & Temples,Umananda Temple is dedicated to:,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Ganesh,Lord Shiva
32,Sivasagar Tank & Temples,Navagraha Temple is located in which city?,Guwahati,Sivasagar,Tezpur,Dibrugarh,Guwahati
33,Sivasagar Tank & Temples,Hayagriva Madhava Temple is located in:,Hajo,Sivasagar,Guwahati,Tezpur,Sivasagar
34,Sivasagar Tank & Temples,Sukreswar Temple is located in which city?,Guwahati,Tezpur,Dibrugarh,Hajo,Guwahati
35,Archaeological Sites,Da Parbatia Temple Ruins are famous for their:,Stone sculptures,Wood carvings,Murals,Stepwells,Stone sculptures
36,Archaeological Sites,Bamuni Hills Ruins have which type of structures?,Temples,Palaces,Forts,Stupas,Temples
37,Archaeological Sites,Charaideo Maidams are also called:,Ahom pyramids,Mausoleums,Stupas,Temples,Ahom pyramids
38,Historic Structures,Saraighat Bridge Memorial is located on which river?,Brahmaputra,Kameng,Lohit,Siang,Brahmaputra
39,Historic Structures,Dighali Pukhuri was built during the reign of:,Ahom kings,British rulers,Mughal rulers,Modern India,Ahom kings
40,Historic Structures,Guwahati War Cemetery contains graves of soldiers from which army?,British Indian Army,Indian Army,Mughal Army,Ahom Army,British Indian Army
41,Other Cultural Heritage,True or False: Srimanta Sankardev Kalakshetra promotes Assam’s traditional art and culture.,True,False,, ,True
42,Other Cultural Heritage,Hajo Powa Mecca is visited annually by thousands of pilgrims.,True,False,, ,True
43,Ahom Dynasty,True or False: Rang Ghar is octagonal in shape.,True,False,, ,True
44,Ahom Dynasty,Talatal Ghar contains underground chambers for:,Military defense,Storage,Temple,Palace guests,Military defense
45,Ahom Dynasty,Kareng Ghar is located in which part of Sivasagar?,Central,Southern,Northern,Eastern,Central
46,Sivasagar Tank & Temples,Kamakhya Temple is located on which hill?,Nilachal Hill,Bhutan Hill,Kameng Hill,Siang Hill,Nilachal Hill
47,Sivasagar Tank & Temples,Umananda Temple is the smallest river island temple in the world.,True,False,, ,True
48,Sivasagar Tank & Temples,Navagraha Temple has how many planetary deities?,9,7,8,12,9
49,Sivasagar Tank & Temples,Hayagriva Madhava Temple was built by which Ahom king?,Swargadeo Rajeswar Singha,Swargadeo Rudra Singha,Swargadeo Pratap Singha,Swargadeo Gadadhar Singha,Swargadeo Rajeswar Singha
50,Sivasagar Tank & Temples,Sukreswar Temple faces which river?,Brahmaputra,Lohit,Siang,Kameng,Brahmaputra
51,Archaeological Sites,Da Parbatia Temple Ruins are an example of which architectural style?,Ahom,Medieval,Indo-Aryan,Dravidian,Ahom
52,Archaeological Sites,Bamuni Hills Ruins contain sculptures of which deity?,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Ganesha,Lord Shiva
53,Archaeological Sites,Charaideo Maidams are primarily made of:,Brick and stone,Wood,Marble,Concrete,Brick and stone
54,Historic Structures,True or False: Saraighat Bridge Memorial commemorates the naval battle fought in 1671.,True,False,, ,True
55,Historic Structures,Dighali Pukhuri is also known for its:,Fishing,Religious rituals,Boat rides,War memorial,Fishing
56,Historic Structures,Guwahati War Cemetery is maintained by:,Commonwealth War Graves Commission,Indian Army,Assam Tourism,British Government,Commonwealth War Graves Commission
57,Other Cultural Heritage,Srimanta Sankardev Kalakshetra was inaugurated in which year?,2001,1995,1985,2010,2001
58,Other Cultural Heritage,Hajo Powa Mecca is famous for its tomb of:,Muslim saints,Hindu saints,Buddhist monks,Christian missionaries,Muslim saints
59,Ahom Dynasty,True or False: Rang Ghar was rebuilt after damage during earthquakes.,True,False,, ,True
60,Ahom Dynasty,Talatal Ghar is a fine example of which architecture?,Ahom architecture,Colonial architecture,Dravidian,Mughal,Ahom architecture
61,Ahom Dynasty,Kareng Ghar has how many main courtyards?,4,3,5,6,4
62,Sivasagar Tank & Temples,Kamakhya Temple is associated with which goddess?,Goddess Kali,Goddess Durga,Goddess Saraswati,Goddess Lakshmi,Goddess Kali
63,Sivasagar Tank & Temples,Umananda Temple is dedicated to which form of Lord Shiva?,Bhayananda,Shiva Linga,Nataraja,Bholenath,Shiva Linga
64,Sivasagar Tank & Temples,Navagraha Temple is located near which river?,Brahmaputra,Lohit,Siang,Kameng,Brahmaputra
65,Sivasagar Tank & Temples,Hayagriva Madhava Temple celebrates which festival?,Rath Yatra,Diwali,Holi,Makar Sankranti,Rath Yatra
66,Sivasagar Tank & Temples,Sukreswar Temple has which architectural feature?,Shikhara,Vimana,Mandapa,Gopuram,Shikhara
67,Archaeological Sites,Da Parbatia Temple Ruins are made primarily of:,Stone,Wood,Brick,Marble,Stone
68,Archaeological Sites,Bamuni Hills Ruins date back to which century?,7th-8th century,10th century,5th century,12th century,7th-8th century
69,Archaeological Sites,Charaideo Maidams were declared a heritage site in:,2004,1990,2010,2015,2004
70,Historic Structures,True or False: Saraighat Bridge Memorial is a popular tourist attraction.,True,False,, ,True
71,Historic Structures,Dighali Pukhuri was excavated during which king's reign?,Ahom king,Sukapha,Pratap Singha,Jayadhwaj Singha,Ahom king
72,Historic Structures,Guwahati War Cemetery has how many graves?,700,500,1000,300,700
73,Other Cultural Heritage,Srimanta Sankardev Kalakshetra showcases traditional dance forms like:,Sattriya,Odissi,Kathak,Kuchipudi,Sattriya
74,Other Cultural Heritage,Hajo Powa Mecca is located in which district?,Kamrup,Barpeta,Tezpur,Dibrugarh,Kamrup
75,Ahom Dynasty,Rang Ghar is located in which town?,Sivasagar,Guwahati,Tezpur,Dibrugarh,Sivasagar
76,Ahom Dynasty,Talatal Ghar was used for which purpose besides palace?,Military defense,Library,Temple,Market,Military defense
77,Ahom Dynasty,Kareng Ghar houses which type of structure?,Courtyards and halls,Stepwell,Temple,Fortification,Courtyards and halls
78,Sivasagar Tank & Temples,Kamakhya Temple attracts pilgrims for which event?,Ambubachi Mela,Diwali,Holi,Rath Yatra,Ambubachi Mela
79,Sivasagar Tank & Temples,Umananda Temple is surrounded by:,River Brahmaputra,Forest,Hills,Desert,River Brahmaputra
80,Sivasagar Tank & Temples,Navagraha Temple worship involves how many planetary deities?,9,7,8,12,9
81,Sivasagar Tank & Temples,Hayagriva Madhava Temple is known for its:,Sculptures and idols,Fort,Temple tanks,Stepwell,Sculptures and idols
82,Sivasagar Tank & Temples,Sukreswar Temple is located on which bank of Brahmaputra?,North bank,South bank,East bank,West bank,North bank
83,Archaeological Sites,Da Parbatia Temple Ruins have sculptures of which god?,Shiva,Vishnu,Krishna,Ganesha,Shiva
84,Archaeological Sites,Bamuni Hills Ruins were excavated in which decade?,1960s,1970s,1980s,1990s,1960s
85,Archaeological Sites,Charaideo Maidams are made of:,Brick and stone,Wood,Marble,Concrete,Brick and stone
86,Historic Structures,True or False: Saraighat Bridge Memorial is a modern structure.,True,False,, ,True
87,Historic Structures,Dighali Pukhuri is located in which city?,Guwahati,Sivasagar,Tezpur,Dibrugarh,Guwahati
88,Historic Structures,Guwahati War Cemetery commemorates soldiers from which war?,World War II,World War I,India-China 1962,Freedom struggle,World War II
89,Other Cultural Heritage,Srimanta Sankardev Kalakshetra has a library for manuscripts.,True,False,, ,True
90,Other Cultural Heritage,Hajo Powa Mecca is a pilgrimage site for which religion?,Islam,Hinduism,Buddhism,Christianity,Islam
91,Ahom Dynasty,True or False: Rang Ghar is a symbol of Ahom architectural ingenuity.,True,False,, ,True
92,Ahom Dynasty,Talatal Ghar is also known as:,Rajbari,Stepwell,Fortress,Temple,Rajbari
93,Ahom Dynasty,Kareng Ghar is a blend of:,Ahom and Mughal architecture,Mughal and British architecture,Dravidian and Ahom,Colonial and Ahom,Ahom and Mughal architecture
94,Sivasagar Tank & Temples,Kamakhya Temple is located in which state?,Assam,Meghalaya,Nagaland,Arunachal Pradesh,Assam
95,Sivasagar Tank & Temples,Umananda Temple is dedicated to which form?,Shiva Linga,Nataraja,Bholenath,Bhavaneshwar,Shiva Linga
96,Sivasagar Tank & Temples,Navagraha Temple is associated with which city?,Guwahati,Sivasagar,Tezpur,Dibrugarh,Guwahati
97,Sivasagar Tank & Temples,Hayagriva Madhava Temple was built by?,Swargadeo Rajeswar Singha,Swargadeo Rudra Singha,Swargadeo Pratap Singha,Swargadeo Gadadhar Singha,Swargadeo Rajeswar Singha
98,Sivasagar Tank & Temples,Sukreswar Temple hosts which annual festival?,Shivratri,Diwali,Holi,Rath Yatra,Shivratri
99,Archaeological Sites,Da Parbatia Temple Ruins have which style of carvings?,Stone relief,Wood carving,Metal carving,Brick carving,Stone relief
100,Archaeological Sites,Bamuni Hills Ruins are located near which river?,Brahmaputra,Kameng,Lohit,Siang,Brahmaputra

QuestionID,Category,Question,OptionA,OptionB,OptionC,OptionD,Answer
1,Temples,Bhoramdeo Temple is often called:,Khajuraho of Chhattisgarh,Golden Temple of Chhattisgarh,Konark of Chhattisgarh,Ajanta of Chhattisgarh,Khajuraho of Chhattisgarh
2,Temples,Laxman Temple Sirpur is dedicated to:,Lord Vishnu,Lord Shiva,Lord Krishna,Lord Ganesha,Lord Vishnu
3,Temples,Rajiv Lochan Temple is located in which city?,Rajim,Bhilai,Durg,Bastar,Rajim
4,Temples,Danteshwari Temple is associated with which deity?,Goddess Danteshwari,Goddess Durga,Goddess Kali,Goddess Saraswati,Goddess Danteshwari
5,Temples,Mahamaya Temple is located in:,Bilaspur,Raipur,Durg,Kanker,Bilaspur
6,Temples,Chandrakhuri Temple is famous for its:,Architectural style,Stepwell carvings,Rock paintings,Forts,Architectural style
7,Forts & Palaces,Ratanpur Fort is located in which district?,Bilaspur,Raipur,Bastar,Dhamtari,Bilaspur
8,Forts & Palaces,Kanker Palace was built by which dynasty?,Kanker Dynasty,Bastar Dynasty,Ratanpur Dynasty,Maharaja Dynasty,Kanker Dynasty
9,Forts & Palaces,Bastar Palace is located in which town?,Jagdalpur,Ratanpur,Kanker,Bhilai,Jagdalpur
10,Archaeological,Sirpur Temple Complex is known for its:,Ancient temples,British forts,River ghats,Modern structures,Ancient temples
11,Archaeological,Tevar Temple Ruins are located near which river?,Mahanadi,Indravati,Narmada,Godavari,Mahanadi
12,Caves & Rock Art,Kutumsar Cave is famous for:,Stalactites and stalagmites,Rock paintings,Fort walls,Temple carvings,Stalactites and stalagmites
13,Caves & Rock Art,Kanger Caves are located in which district?,Bastar,Kanker,Dhamtari,Rajnandgaon,Bastar
14,Caves & Rock Art,Singhanpur Rock Paintings belong to which period?,Prehistoric,Medieval,Modern,British,Prehistoric
15,Memorials & Cultural,Shaheed Veer Narayan Singh Memorial is located in:,Raipur,Bilaspur,Durg,Kanker,Raipur
16,Memorials & Cultural,Purkhouti Muktangan showcases:,Tribal culture,Modern art,Colonial artifacts,Religious texts,Tribal culture
17,Temples,True or False: Bhoramdeo Temple is a fine example of Nagara-style architecture.,True,False,, ,True
18,Temples,Laxman Temple Sirpur was built during which period?,8th century,10th century,12th century,15th century,8th century
19,Temples,Rajiv Lochan Temple features which deity?,Lord Vishnu,Lord Shiva,Lord Krishna,Goddess Lakshmi,Lord Vishnu
20,Temples,Danteshwari Temple is one of the 52 Shakti Peeths.,True,False,, ,True
21,Temples,Mahamaya Temple is situated in which state?,Chhattisgarh,Madhya Pradesh,Odisha,Maharashtra,Chhattisgarh
22,Temples,Chandrakhuri Temple is famous for its carvings of:,Deities,Animals,Warriors,Elephants,Deities
23,Forts & Palaces,True or False: Ratanpur Fort was the capital fort of Ratanpur Kingdom.,True,False,, ,True
24,Forts & Palaces,Kanker Palace has been converted into a heritage hotel.,True,False,, ,True
25,Forts & Palaces,Bastar Palace is associated with which tribe?,Bastar tribal community,Gonds,Chhattisgarhi,Bhil, Bastar tribal community
26,Archaeological,Sirpur Temple Complex is located near which city?,Bilaspur,Raipur,Kanker,Dhamtari,Bilaspur
27,Archaeological,Tevar Temple Ruins are examples of which architecture?,Nagari style,Nagara style,Dravidian style,Mughal style,Nagara style
28,Caves & Rock Art,Kutumsar Cave is located near which river?,Kanger,Godavari,Mahanadi,Narmada,Kanger
29,Caves & Rock Art,Kanger Caves are famous for which feature?,Stalactites and stalagmites,Rock carvings,Temple ruins,Fort walls,Stalactites and stalagmites
30,Caves & Rock Art,Singhanpur Rock Paintings depict:,Hunting scenes,Warriors,Religious rituals,Temple carvings,Hunting scenes
31,Memorials & Cultural,True or False: Shaheed Veer Narayan Singh Memorial honors freedom fighters of Chhattisgarh.,True,False,, ,True
32,Memorials & Cultural,Purkhouti Muktangan is located in which city?,Raipur,Bilaspur,Kanker,Dhamtari,Raipur
33,Temples,Bhoramdeo Temple was built by which dynasty?,Nagvanshi Dynasty,Kalachuri Dynasty,Chalukya Dynasty,Gond Dynasty,Kalachuri Dynasty
34,Temples,Laxman Temple Sirpur is built in which style?,Brick and stone,Wooden,Marble,Concrete,Brick and stone
35,Temples,Rajiv Lochan Temple has how many main towers?,1,3,5,7,1
36,Temples,Danteshwari Temple is located in which district?,Dantewada,Bilaspur,Kanker,Ratanpur,Dantewada
37,Temples,Mahamaya Temple has a central sanctum dedicated to:,Goddess Mahamaya,Lord Vishnu,Lord Shiva,Lord Ganesha,Goddess Mahamaya
38,Temples,Chandrakhuri Temple is famous for which festival?,Navaratri,Diwali,Holi,Rath Yatra,Navaratri
39,Forts & Palaces,True or False: Ratanpur Fort has a moat surrounding it.,True,False,, ,True
40,Forts & Palaces,Kanker Palace was built in which century?,17th century,18th century,16th century,15th century,17th century
41,Forts & Palaces,Bastar Palace is a fine example of:,Indigenous tribal architecture,Colonial architecture,Mughal architecture,Nagara architecture,Indigenous tribal architecture
42,Archaeological,Sirpur Temple Complex contains ruins of how many temples?,10,15,20,25,10
43,Archaeological,Tevar Temple Ruins are made primarily of:,Stone,Brick,Wood,Marble,Stone
44,Caves & Rock Art,Kutumsar Cave is located in which district?,Bastar,Kanker,Dhamtari,Rajnandgaon,Bastar
45,Caves & Rock Art,Kanger Caves are a major attraction of which national park?,Kanger Valley National Park,Indravati National Park,Bastar National Park,Udanti National Park,Kanger Valley National Park
46,Caves & Rock Art,Singhanpur Rock Paintings were discovered in which century?,20th,19th,18th,17th,20th
47,Memorials & Cultural,True or False: Shaheed Veer Narayan Singh Memorial is a modern memorial complex.,True,False,, ,True
48,Memorials & Cultural,Purkhouti Muktangan is famous for its display of:,Tribal crafts and culture,Weapons,Forts,Palaces,Tribal crafts and culture
49,Temples,Bhoramdeo Temple is located in which district?,Kabirdham,Bilaspur,Dhamtari,Ratanpur,Kabirdham
50,Temples,Laxman Temple Sirpur is dedicated to which god?,Lord Vishnu,Lord Shiva,Lord Krishna,Goddess Lakshmi,Lord Vishnu
51,Temples,Rajiv Lochan Temple is famous for which feature?,Ornate stone carvings,Stepwells,Forts,Woodwork,Ornate stone carvings
52,Temples,Danteshwari Temple is visited by devotees during which festival?,Navaratri,Diwali,Holi,Rath Yatra,Navaratri
53,Temples,Mahamaya Temple is a center for which tradition?,Shakti worship,Vaishnavism,Saivism,Buddhism,Shakti worship
54,Temples,Chandrakhuri Temple is built in which material?,Stone,Brick,Wood,Marble,Stone
55,Forts & Palaces,True or False: Ratanpur Fort is open to public tourism.,True,False,, ,True
56,Forts & Palaces,Kanker Palace is an example of:,Rajput-style palace,Colonial palace,Mughal palace,Tribal palace,Tribal palace
57,Forts & Palaces,Bastar Palace was renovated in which era?,Modern era,Medieval era,Colonial era,Ancient era,Modern era
58,Archaeological,Sirpur Temple Complex has remains of which dynasty?,Kalachuri Dynasty,Gond Dynasty,Chalukya Dynasty,Ahom Dynasty,Kalachuri Dynasty
59,Archaeological,Tevar Temple Ruins are located in which district?,Bilaspur,Kanker,Dhamtari,Rajnandgaon,Bilaspur
60,Caves & Rock Art,Kutumsar Cave has which type of fauna?,Bats,Snakes,Lions,Tigers,Bats
61,Caves & Rock Art,Kanger Caves contain which feature inside?,Stalactites and stalagmites,Paintings,Forts,Temples,Stalactites and stalagmites
62,Caves & Rock Art,Singhanpur Rock Paintings depict scenes of:,Hunting and daily life,Religious rituals,Fort battles,Temple ceremonies,Hunting and daily life
63,Memorials & Cultural,True or False: Shaheed Veer Narayan Singh Memorial is located in Raipur.,True,False,, ,True
64,Memorials & Cultural,Purkhouti Muktangan includes which of the following?,Sculptures,Tribal huts,Murals,All of the above,All of the above
65,Temples,Bhoramdeo Temple has how many main sanctums?,1,2,3,4,1
66,Temples,Laxman Temple Sirpur is famous for its:,Intricate carvings,Fort walls,Rock paintings,Stepwell,Intricate carvings
67,Temples,Rajiv Lochan Temple was built in which era?,7th century,8th century,9th century,10th century,7th century
68,Temples,Danteshwari Temple is associated with which mythology?,Hindu,Puranic,Shakta,Both Hindu and Shakta,Both Hindu and Shakta
69,Temples,Mahamaya Temple is visited mostly by devotees from which region?,Chhattisgarh,Madhya Pradesh,Odisha,Telangana,Chhattisgarh
70,Temples,Chandrakhuri Temple is located in which district?,Dhamtari,Bilaspur,Kanker,Rajnandgaon,Dhamtari
71,Forts & Palaces,True or False: Ratanpur Fort has watchtowers.,True,False,, ,True
72,Forts & Palaces,Kanker Palace has how many floors?,3,2,5,4,3
73,Forts & Palaces,Bastar Palace has which type of architecture?,Tribal-Mughal blend,Colonial,Nagara,Dravidian,Tribal-Mughal blend
74,Archaeological,Sirpur Temple Complex also has ruins of monasteries.,True,False,, ,True
75,Archaeological,Tevar Temple Ruins have which carvings?,Shiva, Vishnu, and other deities,Stone inscriptions,Stepwell carvings,Wood carvings,Shiva, Vishnu, and other deities
76,Caves & Rock Art,Kutumsar Cave is located in which forest?,Kanger National Park,Bastar Reserve,Indravati Forest,Udanti Forest,Kanger National Park
77,Caves & Rock Art,Kanger Caves are a part of which protected area?,Kanger Valley National Park,Indravati National Park,Bastar Sanctuary,Udanti Wildlife Reserve,Kanger Valley National Park
78,Caves & Rock Art,Singhanpur Rock Paintings were first documented in which year?,1950s,1960s,1970s,1980s,1950s
79,Memorials & Cultural,True or False: Shaheed Veer Narayan Singh Memorial includes a museum.,True,False,, ,True
80,Memorials & Cultural,Purkhouti Muktangan has life-size models of which theme?,Tribal lifestyle,Ancient forts,Temple rituals,Battle scenes,Tribal lifestyle
81,Temples,Bhoramdeo Temple is also known as:,Khajuraho of Chhattisgarh,Khajuraho of India,Khajuraho of Madhya Pradesh,Khajuraho of Orissa,Khajuraho of Chhattisgarh
82,Temples,Laxman Temple Sirpur is surrounded by:,Water tank,Forest,Hills,Road,Water tank
83,Temples,Rajiv Lochan Temple features which material prominently?,Red sandstone,Marble,Granite,Wood,Red sandstone
84,Temples,Danteshwari Temple has which architectural style?,Nagara style,Dravidian style,Ahom style,Indo-Islamic style,Nagara style
85,Temples,Mahamaya Temple celebrates which annual festival?,Navaratri,Diwali,Holi,Rath Yatra,Navaratri
86,Temples,Chandrakhuri Temple has carvings depicting:,Mythological stories,Historical battles,Daily life,War scenes,Mythological stories
87,Forts & Palaces,True or False: Ratanpur Fort is a protected monument.,True,False,, ,True
88,Forts & Palaces,Kanker Palace was renovated in which century?,20th century,19th century,18th century,17th century,20th century
89,Forts & Palaces,Bastar Palace houses which collection?,Artifacts,Manuscripts,Furniture,Paintings,Artifacts
90,Archaeological,Sirpur Temple Complex is visited by which kind of tourists?,Pilgrims,History enthusiasts,Archaeologists,All of the above,All of the above
91,Archaeological,Tevar Temple Ruins have which deity carved?,Shiva,Vishnu,Kali,Lakshmi,Shiva
92,Caves & Rock Art,Kutumsar Cave has which underground feature?,Streams,Lakes,Fort walls,Temple,Streams
93,Caves & Rock Art,Kanger Caves are rich in which natural formations?,Stalactites and stalagmites,Rock paintings,Stone carvings,Temple carvings,Stalactites and stalagmites
94,Caves & Rock Art,Singhanpur Rock Paintings depict scenes of:,Hunting and everyday life,Religious worship,Forts,Palaces,Hunting and everyday life
95,Memorials & Cultural,True or False: Shaheed Veer Narayan Singh Memorial hosts cultural events.,True,False,, ,True
96,Memorials & Cultural,Purkhouti Muktangan is an open-air museum.,True,False,, ,True
97,Temples,Bhoramdeo Temple has which style of carvings?,Erotic and divine carvings,Plain carvings,Animal carvings,Geometric carvings,Erotic and divine carvings
98,Temples,Laxman Temple Sirpur is associated with which dynasty?,Sharabhapuriya Dynasty,Kalachuri Dynasty,Gond Dynasty,Ahom Dynasty,Sharabhapuriya Dynasty
99,Temples,Rajiv Lochan Temple is a fusion of which styles?,Nagara and Dravidian,Nagara and Mughal,Dravidian and Ahom,Nagara and Ahom,Nagara and Dravidian
100,Temples,Danteshwari Temple is considered the presiding deity of which region?,Bastar region,Raipur region,Bilaspur region,Dhamtari region,Bastar region

QuestionID,Category,Question,OptionA,OptionB,OptionC,OptionD,Answer
1,Churches & Cathedrals,Basilica of Bom Jesus is famous for housing:,Relics of St. Francis Xavier,Statue of Jesus,Relics of St. Peter,Relics of St. Paul,Relics of St. Francis Xavier
2,Churches & Cathedrals,Se Cathedral is dedicated to which saint?,St. Catherine,St. Francis Xavier,St. Peter,St. Paul,St. Catherine
3,Churches & Cathedrals,Church of St. Cajetan was inspired by which architecture?,Italian Renaissance,Gothic,Mughal,Baroque,Italian Renaissance
4,Churches & Cathedrals,Church of St. Francis of Assisi is famous for its:,Frescoes,Fortifications,Stained glass windows,Library,Frescoes
5,Churches & Cathedrals,Our Lady of the Rosary Church was built in which century?,16th,17th,18th,15th,16th
6,Churches & Cathedrals,True or False: Church of St. Augustine is now in ruins.,True,False,, ,True
7,Forts,Fort Aguada was built to guard against:,Dutch invasion,Portuguese,Marathas,British,Portuguese
8,Forts,Chapora Fort overlooks which river?,Chapora River,Mandovi River,Zuari River,Tiracol River,Chapora River
9,Forts,Reis Magos Fort is located on the banks of which river?,Mandovi River,Chapora River,Zuari River,Tiracol River,Mandovi River
10,Forts,Cabo de Rama Fort is associated with which legend?,Ramayana,Mahabharata,Shivaji invasion,Portuguese conquest,Ramayana
11,Forts,Tiracol Fort was built by which colonial power?,Portuguese,British,Dutch,French,Portuguese
12,Forts,Corjuem Fort is located in which part of Goa?,North Goa,South Goa,Central Goa,Old Goa,North Goa
13,Temples,Shri Mangeshi Temple is dedicated to:,Lord Shiva,Lord Vishnu,Lord Ganesha,Lord Krishna,Lord Shiva
14,Temples,Shri Shantadurga Temple is famous for worshipping:,Goddess Durga,Goddess Saraswati,Goddess Lakshmi,Goddess Kali,Goddess Durga
15,Temples,Mahalasa Narayani Temple is associated with which deity?,Goddess Mahalasa,Goddess Durga,Lord Vishnu,Lord Shiva,Goddess Mahalasa
16,Temples,Mangueshi Temple is located in which district?,North Goa,South Goa,Central Goa,Old Goa,North Goa
17,Other Historic Sites,Adil Shah Palace was built by which dynasty?,Adil Shahi,Bahmani,Mughal,Portuguese,Adil Shahi
18,Other Historic Sites,Fontainhas is famous for its:,Portuguese-style Latin Quarter,Temples,Forts,Beaches,Portuguese-style Latin Quarter
19,Other Historic Sites,Aguada Lighthouse was built by:,Portuguese,British,Dutch,French,Portuguese
20,Other Historic Sites,Azad Maidan Memorial commemorates:,Freedom fighters,Portuguese conquest,Mughal rulers,British officers,Freedom fighters
21,Churches & Cathedrals,True or False: Basilica of Bom Jesus is a UNESCO World Heritage Site.,True,False,, ,True
22,Churches & Cathedrals,Se Cathedral is famous for its:,Golden bell,Marble floor,Fortifications,Library,Golden bell
23,Churches & Cathedrals,Church of St. Cajetan is located in which town?,Old Goa,Panaji,Margao,Benaulim,Old Goa
24,Churches & Cathedrals,Church of St. Francis of Assisi features which art style?,Baroque,Gothic,Mughal,Portuguese Colonial,Baroque
25,Churches & Cathedrals,Our Lady of the Rosary Church was constructed primarily with:,Laterite stone,Marble,Granite,Wood,Laterite stone
26,Churches & Cathedrals,True or False: Church of St. Augustine Ruins is one of the largest churches built by the Portuguese in India.,True,False,, ,True
27,Forts,Fort Aguada was constructed in which century?,17th,16th,18th,15th,17th
28,Forts,Chapora Fort has which feature?,Watchtowers,Courtyard,Temple,Library,Watchtowers
29,Forts,Reis Magos Fort was used primarily as a:,Military fort,Palace,Temple,Trading post,Military fort
30,Forts,Cabo de Rama Fort offers a view of:,Arabian Sea,Zuari River,Mandovi River,Chapora River,Arabian Sea
31,Forts,Tiracol Fort was renovated in which century?,18th,17th,16th,19th,18th
32,Forts,Corjuem Fort is also called:,Corjuem Fort of Goa,Fort Aguada,Chapora Fort,Tiracol Fort,Corjuem Fort of Goa
33,Temples,Shri Mangeshi Temple celebrates which festival?,Shigmo,Diwali,Holi,Rath Yatra,Shigmo
34,Temples,Shri Shantadurga Temple is located in which town?,Kavalem,Mapusa,Panaji,Margao,Kavalem
35,Temples,Mahalasa Narayani Temple is famous for its:,Festivals,Architecture,Rituals,All of the above,All of the above
36,Temples,Mangueshi Temple has which main deity?,Lord Shiva,Lord Vishnu,Lord Krishna,Goddess Durga,Lord Shiva
37,Other Historic Sites,Adil Shah Palace is located in which town?,Panaji,Ponda,Old Goa,Mapusa,Ponda
